CustomerID,Segment,Cluster,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Predicted_CLV_12m,Expected_Purchases_12m,Probability_Alive,Churn_Probability,Risk_Level,Recommended_Action
12564,Inactive,1,261,1,456.9,1,1,2,112,351.2283290459734,0.0300642070730911,1.0,0.9999776962114252,High,Low Priority: Automated email only
12565,Inactive,1,289,1,145.92,1,1,1,111,324.6676665070214,0.0277898743291961,1.0,0.9999776962114252,High,Low Priority: Automated email only
12566,Silver Tier,0,86,1,351.65,2,1,2,212,747.7119978348546,0.0640272497809341,1.0,2.230378857499724e-05,Low,Maintain: Standard loyalty program
12567,Silver Tier,0,23,10,9401.28,4,5,5,455,6203.225818349643,0.2417726224086955,0.9996059997167022,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12569,Gold Tier,3,2,32,4124.69,5,5,5,555,4415.444177740052,0.9655848882618576,0.9998686236685108,2.230378857499157e-05,Low,Maintain: VIP loyalty program
12571,Silver Tier,0,40,2,519.61,3,2,3,323,1129.8109541211898,0.1153242119204318,0.999225092643498,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12572,Silver Tier,0,9,2,1020.42,5,2,4,524,2304.6208511361683,0.1826818069637707,0.9994222223128424,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12573,Inactive,1,227,1,160.54000000000002,1,1,1,111,391.56726551098217,0.0335185708702388,1.0,0.9999776962114252,High,Low Priority: Automated email only
12574,Inactive,1,316,1,218.45,1,1,1,111,301.84183365497734,0.0258354440755661,1.0,0.9999776962114252,High,Low Priority: Automated email only
12576,Silver Tier,0,36,5,1315.83,3,4,4,344,1294.2733210312367,0.1552242643678447,0.9994327335861908,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12577,Silver Tier,0,35,3,626.6,3,3,3,333,608.2866805831235,0.051191425853753,0.9994047895614362,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12578,Silver Tier,0,21,2,2794.51,4,2,5,425,1193.7833149700828,0.0549147348949369,0.9994377968148922,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12579,Silver Tier,0,78,1,440.42,2,1,2,212,788.3999061904082,0.0675138464403072,1.0,2.2303788574992364e-05,Low,Maintain: Standard loyalty program
12580,Inactive,1,247,1,415.7,1,1,2,112,367.9515524467717,0.0314962421666847,1.0,0.9999776962114252,High,Low Priority: Automated email only
12581,Silver Tier,0,40,1,197.71,3,1,1,311,1073.0798618180827,0.0919140499511519,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12582,Inactive,1,239,2,511.36,1,2,3,123,627.4878173218895,0.0611792622974756,0.9962199554336646,0.9999776962114252,High,Low Priority: Automated email only
12583,Gold Tier,3,3,15,7281.38,5,5,5,555,5156.36473909585,0.4025277916433176,0.9998138361875356,2.2303788574990426e-05,Low,Maintain: VIP loyalty program
12584,Silver Tier,0,4,9,2338.15,5,5,5,555,2193.865113983952,0.3034801744250222,0.999730186105474,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
12585,Inactive,1,234,2,2040.1,1,2,4,124,854.4214646866964,0.0520802147661076,0.9977478441941906,0.9999776962114252,High,Low Priority: Automated email only
12586,Silver Tier,0,17,1,196.94000000000003,4,1,1,411,1347.594640248632,0.1154514310307538,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12587,Silver Tier,0,8,1,144.0,5,1,1,511,1524.9288592155797,0.1306603172652558,1.0,2.2303788574990937e-05,Low,Maintain: Standard loyalty program
12588,Silver Tier,0,39,1,214.9,3,1,1,311,1073.0798618180827,0.0919140499511519,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12589,Silver Tier,0,29,2,646.68,4,2,3,423,1335.3936419630215,0.102878190899955,0.9993411237417046,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
12590,Inactive,1,211,2,9864.26,1,2,5,125,413.9398564473345,0.0354345291946952,1.0,0.9999776962114252,High,Low Priority: Automated email only
12591,Inactive,1,317,1,452.85,1,1,2,112,300.2780509841134,0.0257015506815781,1.0,0.9999776962114252,High,Low Priority: Automated email only
12592,Silver Tier,0,92,2,437.6,2,2,2,222,694.7420352028616,0.0776678424287833,0.9989524959784424,0.9999776962114252,High,Send: Standard win-back offer
12593,Silver Tier,0,109,3,418.1,2,3,2,232,696.0417298401095,0.1180192977912669,0.9983164144401632,0.9999776962114252,High,Send: Standard win-back offer
12594,Silver Tier,0,38,10,3338.2200000000003,3,5,5,355,2891.295359602827,0.2707847215783696,0.9993988433975576,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12596,Silver Tier,0,51,2,618.27,3,2,3,323,761.2250566068325,0.0704475124092392,0.9992935853115889,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
12597,Silver Tier,0,19,4,3811.22,4,4,5,445,3479.9259263885356,0.1362240908951443,0.9995094129898596,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12598,Silver Tier,0,10,8,3023.08,5,5,5,555,2536.4135733594862,0.2320368647187888,0.9996510143933784,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12599,Silver Tier,0,29,7,1032.58,4,5,4,454,1130.523746648523,0.2195574520115481,0.9994916435626908,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12600,Silver Tier,0,29,10,2599.04,4,5,5,455,2227.079653119142,0.2679266198377641,0.99955531764305,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12601,Inactive,1,190,5,577.0600000000001,1,4,3,143,713.5728193001327,0.143367952474877,0.992403757036587,0.9999776962114252,High,Low Priority: Automated email only
12602,Silver Tier,0,59,1,153.12,3,1,1,311,912.546967178022,0.0781534389798333,1.0,2.230378857499082e-05,Low,Maintain: Standard loyalty program
12603,Silver Tier,0,22,1,739.1999999999999,4,1,3,413,1287.698184584735,0.1103151500121465,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12604,Silver Tier,0,79,2,254.18,2,2,2,222,481.1010168983694,0.0663815278743172,0.9991605176763342,2.2303788574992563e-05,Low,Maintain: Standard loyalty program
12607,Silver Tier,0,60,1,1579.51,3,1,4,314,898.3998783426291,0.0769409172535742,1.0,2.2303788574990463e-05,Low,Maintain: Standard loyalty program
12609,Silver Tier,0,78,3,1126.85,2,3,4,234,1029.5179464119203,0.0875907124075511,0.9991620603041654,2.2303788574992563e-05,Low,Maintain: Standard loyalty program
12610,Silver Tier,0,23,5,2099.54,4,4,5,445,2642.873575674416,0.2969589860724936,0.9993716208733164,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
12611,Silver Tier,0,52,1,1193.32,3,1,4,314,957.7944940514782,0.0820316823265691,1.0,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
12612,Silver Tier,0,74,1,704.04,2,1,3,213,810.4510859892586,0.0694035271114614,1.0,2.230378857499197e-05,Low,Maintain: Standard loyalty program
12613,Silver Tier,0,57,5,3344.38,3,4,5,345,2740.933575562626,0.1024218585094505,0.9992432732315794,2.23037885749909e-05,Low,Maintain: Standard loyalty program
12614,Inactive,1,278,1,315.6,1,1,2,112,334.98832132167604,0.0286735956357553,1.0,0.9999776962114252,High,Low Priority: Automated email only
12615,Silver Tier,0,2,4,2291.19,5,4,5,545,2800.012250926984,0.1937396116148158,0.9995941415545964,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
12616,Silver Tier,0,95,2,713.3,2,2,3,223,732.1859247504879,0.0598481093309719,0.999118317668669,0.9999776962114252,High,Send: Standard win-back offer
12617,Silver Tier,0,29,1,352.98,4,1,2,412,1182.577097323801,0.1013016031875834,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12618,Silver Tier,0,22,1,177.31,4,1,1,411,1287.698184584735,0.1103151500121465,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12619,Silver Tier,0,16,9,3641.24,4,5,5,455,3953.608366022096,0.3288934836215562,0.9996079528933052,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12620,Silver Tier,0,15,3,1339.41,4,3,4,434,1392.016513026125,0.1242187386215653,0.9994852199772322,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12621,Gold Tier,3,2,20,13689.67,5,5,5,555,10449.316100562122,0.4652580751454501,0.9998356933041168,2.23037885749909e-05,Low,Maintain: VIP loyalty program
12622,Inactive,1,232,1,180.1,1,1,1,111,385.0635714668843,0.0329616186486809,1.0,0.9999776962114252,High,Low Priority: Automated email only
12623,Inactive,1,276,1,305.1,1,1,2,112,335.95919464018573,0.0287567290360468,1.0,0.9999776962114252,High,Low Priority: Automated email only
12624,Silver Tier,0,106,2,641.13,2,2,3,223,953.3316138439508,0.0890042093027384,0.9985743910403728,0.9999776962114252,High,Send: Standard win-back offer
12625,Inactive,1,212,2,2683.82,1,2,5,125,1064.776298078639,0.0563831512725039,0.9978662978654108,0.9999776962114252,High,Low Priority: Automated email only
12626,Silver Tier,0,23,9,6620.48,4,5,5,455,4943.269806428039,0.2680894020399877,0.9995754591445408,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12627,Silver Tier,0,11,7,4478.53,5,5,5,555,6450.496270099508,0.3919487621083097,0.999591098225539,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12628,Silver Tier,0,4,3,786.46,5,3,3,533,2118.3891948922646,0.2550679140042955,0.9995163826917014,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
12630,Silver Tier,0,10,2,1270.88,5,2,4,524,2676.964100243775,0.1957376206992532,0.9994064055994326,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12631,Silver Tier,0,57,1,640.5,3,1,3,313,919.7889416513344,0.0787741448838927,1.0,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
12633,Silver Tier,0,59,4,2163.98,3,4,5,345,1422.8157547154285,0.1289151752580439,0.9992242014057026,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
12635,Silver Tier,0,90,2,1689.18,2,2,4,224,1903.0590219365247,0.0982008516525795,0.998708982050121,2.230378857500021e-05,Low,Maintain: Standard loyalty program
12637,Silver Tier,0,67,8,6002.9,3,5,5,355,4074.602775483,0.2087998969363401,0.9989486191328084,2.230378857499181e-05,Low,Maintain: Standard loyalty program
12638,Silver Tier,0,33,1,671.69,4,1,3,413,1136.2013539108086,0.0973255042500641,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12639,Inactive,1,239,1,486.1,1,1,2,112,377.53875631108787,0.0323172300879273,1.0,0.9999776962114252,High,Low Priority: Automated email only
12640,Silver Tier,0,24,3,1174.58,4,3,4,434,1791.7094425460057,0.2260923582482174,0.9992898415037372,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12641,Silver Tier,0,115,1,185.9,2,1,1,211,629.8774363004163,0.0539310934840909,1.0,0.9999776962114252,High,Send: Standard win-back offer
12642,Silver Tier,0,25,3,1013.26,4,3,4,434,1933.704842892864,0.1926810456613892,0.9993159658287312,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12643,Silver Tier,0,128,6,3344.64,2,5,5,255,2321.92610505784,0.1441399583292629,0.9977476396625248,0.9999776962114252,High,Send: Standard win-back offer
12644,Silver Tier,0,130,1,477.91,2,1,2,212,585.3455299462746,0.0501160616651096,1.0,0.9999776962114252,High,Send: Standard win-back offer
12645,Silver Tier,0,34,4,1775.18,3,4,4,344,1521.5202627134977,0.1192290520442486,0.9994464189341008,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
12646,Silver Tier,0,5,2,1346.97,5,2,4,524,2652.928291409981,0.1857869703352258,0.999457523427711,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12647,Silver Tier,0,22,12,3722.82,4,5,5,455,2863.1597369416986,0.2965589283282057,0.9996186918338004,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12648,Inactive,1,155,1,318.05,2,1,2,212,519.7310816912019,0.0444954164693017,1.0,0.9999776962114252,High,Low Priority: Automated email only
12649,Silver Tier,0,107,3,623.51,2,3,3,233,740.5293753404133,0.0779307094989577,0.9987779775109682,0.9999776962114252,High,Send: Standard win-back offer
12650,Silver Tier,0,3,1,314.44,5,1,2,512,1609.660589705031,0.1379282589170133,1.0,2.230378857499082e-05,Low,Maintain: Standard loyalty program
12651,Inactive,1,335,1,114.0,1,1,1,111,287.61252902899014,0.0246171257630355,1.0,0.9999776962114252,High,Low Priority: Automated email only
12652,Inactive,1,331,1,919.98,1,1,3,113,289.7693988304708,0.0248017954510735,1.0,0.9999776962114252,High,Low Priority: Automated email only
12653,Inactive,1,149,2,2209.85,2,2,5,225,1495.719924951022,0.0599860206418818,0.998683865599233,0.9999776962114252,High,Low Priority: Automated email only
12654,Silver Tier,0,11,5,601.98,5,4,3,543,781.0403283214748,0.1261239516031859,0.9995629027898482,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12656,Silver Tier,0,17,5,4051.17,4,4,5,445,4172.223028863962,0.191746878719706,0.999533638366236,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12657,Silver Tier,0,11,4,1643.18,5,4,4,544,3092.136646603198,0.2307455418747158,0.9994472872276288,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12658,Silver Tier,0,19,1,686.05,4,1,3,413,1332.1040378327834,0.114123036862965,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12659,Silver Tier,0,30,1,91.68,4,1,1,411,1182.577097323801,0.1013016031875834,1.0,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
12660,Silver Tier,0,11,1,245.1,5,1,1,511,1448.6733665307254,0.1241199846914916,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12662,Silver Tier,0,1,11,3849.78,5,5,5,555,3004.675942198041,0.2667705266310908,0.9997669345755572,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
12664,Silver Tier,0,8,9,4881.88,5,5,5,555,3909.5707101346,0.270866302156468,0.9996999369560124,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
12665,Inactive,1,325,1,63.0,1,1,1,111,294.93014354857866,0.025243658156636,1.0,0.9999776962114252,High,Low Priority: Automated email only
12667,Silver Tier,0,58,1,620.13,3,1,3,313,912.546967178022,0.0781534389798333,1.0,2.2303788574990426e-05,Low,Maintain: Standard loyalty program
12668,Silver Tier,0,12,4,3807.15,5,4,5,545,2797.195302618751,0.1082729371120415,0.9995655238643189,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12669,Inactive,1,151,3,2744.0299999999997,2,3,5,235,1937.2982726226508,0.104126166707565,0.9974514043842608,0.9999776962114252,High,Low Priority: Automated email only
12670,Silver Tier,0,10,5,2996.05,5,4,5,545,2982.7723547971173,0.1923939643973075,0.9995849456474092,2.230378857499007e-05,Low,Maintain: Standard loyalty program
12672,Inactive,1,330,1,225.9,1,1,1,111,291.2253748813861,0.0249264555710647,1.0,0.9999776962114252,High,Low Priority: Automated email only
12673,Silver Tier,0,5,2,610.52,5,2,3,523,629.3914158003049,0.0554732247017109,0.999478662293587,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
12674,Silver Tier,0,39,4,1970.6,3,4,4,344,2097.0666277087635,0.1663072404096685,0.999307496996122,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
12676,Silver Tier,0,25,6,1331.39,4,5,4,454,1093.7089532463467,0.1839501754734122,0.9995323267679612,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
12678,Gold Tier,3,42,12,17628.46,3,5,5,355,13781.868531521535,0.2508817243752268,0.9993693875680996,2.2303788574990744e-05,Low,Maintain: VIP loyalty program
12679,Silver Tier,0,59,4,1113.02,3,4,4,344,704.651106589701,0.1303796122613618,0.9992176017216275,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
12680,Silver Tier,0,1,4,862.81,5,4,3,543,1759.0771356451123,0.2523178824613971,0.999607091861766,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
12681,Gold Tier,3,15,22,13787.54,4,5,5,455,10071.79066870089,0.5456378955074135,0.9997347185402116,2.2303788574990937e-05,Low,Maintain: VIP loyalty program
12682,Gold Tier,3,4,31,12279.82,5,5,5,555,9409.949229485575,0.7316666437052641,0.9998699174045712,2.230378857499157e-05,Low,Maintain: VIP loyalty program
12683,Gold Tier,3,4,15,8476.57,5,5,5,555,5955.09042926908,0.2993346226199173,0.9997587192547605,2.2303788574990385e-05,Low,Maintain: VIP loyalty program
12684,Silver Tier,0,8,7,2283.63,5,5,5,555,2595.2760716501925,0.2904750491773204,0.9996526511663346,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12685,Silver Tier,0,28,6,2863.08,4,5,5,455,5501.135282899568,0.4313999039279678,0.9990337871843024,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12686,Inactive,1,372,1,89.14,1,1,1,111,263.4292704434109,0.0225466288937982,1.0,0.9999776962114252,High,Low Priority: Automated email only
12688,Silver Tier,0,114,1,4873.8099999999995,2,1,5,215,636.7983907445174,0.0545240340700973,1.0,0.9999776962114252,High,Send: Standard win-back offer
12689,Silver Tier,0,26,2,1247.61,4,2,4,424,1774.167035804349,0.1118058843875469,0.999346491999986,2.230378857499003e-05,Low,Maintain: Standard loyalty program
12690,Inactive,1,206,1,389.01,1,1,2,112,423.0031564436664,0.0362107209173878,1.0,0.9999776962114252,High,Low Priority: Automated email only
12691,Silver Tier,0,28,6,1035.8,4,5,4,454,1001.0677854954668,0.1640819008374191,0.9995247885037069,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
12693,Silver Tier,0,127,4,855.91,2,4,3,243,938.4679906627553,0.1181606548220949,0.998210307330298,0.9999776962114252,High,Send: Standard win-back offer
12694,Silver Tier,0,70,2,869.67,3,2,3,323,1032.044666937525,0.0869280765590127,0.9990772257912856,2.2303788574991337e-05,Low,Maintain: Standard loyalty program
12695,Silver Tier,0,7,4,582.1,5,4,3,543,1082.8868364125904,0.1645611648018034,0.9995669727989428,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
12697,Silver Tier,0,29,3,957.59,4,3,4,434,1328.988286389172,0.1424761086943372,0.999368120419306,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
12700,Silver Tier,0,8,4,4939.99,5,4,5,545,4733.7084415819,0.1616632169475473,0.9995677229284968,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
12701,Silver Tier,0,80,2,797.71,2,2,3,223,864.3439684282461,0.0704359954048697,0.9991302173203728,2.230378857499312e-05,Low,Maintain: Standard loyalty program
12702,Silver Tier,0,20,1,219.0,4,1,1,411,1316.965589877716,0.1128248642298541,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12703,Silver Tier,0,71,1,283.55,3,1,2,312,827.8164177882809,0.0708916959513835,1.0,2.2303788574991378e-05,Low,Maintain: Standard loyalty program
12704,Silver Tier,0,7,8,2340.84,5,5,5,555,3367.802690167867,0.3441910166278744,0.999641279716686,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12705,Silver Tier,0,15,9,6868.29,4,5,5,455,4932.472310925152,0.220429561277424,0.999643057770876,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
12707,Inactive,1,292,1,603.42,1,1,3,113,321.96239575917747,0.0275582345563962,1.0,0.9999776962114252,High,Low Priority: Automated email only
