CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Avg
13018,16,28,7277.7,4,5,5,455,4.666666666666667
13021,4,9,2616.38,5,5,5,555,5.0
13023,64,2,689.9,3,2,3,323,2.6666666666666665
13026,1,5,975.36,5,4,4,544,4.333333333333333
13027,114,6,6912.0,2,5,5,255,4.0
13028,23,2,661.3199999999999,4,2,3,423,3.0
13029,31,3,1247.5,4,3,4,434,3.6666666666666665
13030,11,2,752.4399999999999,5,2,3,523,3.3333333333333335
13032,52,2,1010.1800000000001,3,2,4,324,3.0
13033,357,1,190.55,1,1,1,111,1.0
13034,55,2,642.77,3,2,3,323,2.6666666666666665
13035,74,2,921.88,2,2,3,223,2.3333333333333335
13037,138,3,881.07,2,3,3,233,2.6666666666666665
13038,80,3,908.46,2,3,3,233,2.6666666666666665
13040,9,2,676.99,5,2,3,523,3.3333333333333335
13043,273,1,516.42,1,1,3,113,1.6666666666666667
13044,291,1,560.47,1,1,3,113,1.6666666666666667
13045,99,1,305.28,2,1,2,212,1.6666666666666667
13046,31,2,629.31,4,2,3,423,3.0
13047,32,10,3237.54,4,5,5,455,4.666666666666667
13048,14,4,1819.41,4,4,4,444,4.0
13049,64,2,656.6800000000001,3,2,3,323,2.6666666666666665
13050,15,17,5836.86,4,5,5,455,4.666666666666667
13052,212,1,348.15000000000003,1,1,2,112,1.3333333333333333
13055,78,3,1214.41,2,3,4,234,3.0
13058,25,3,271.40000000000003,4,3,2,432,3.0
13059,250,1,183.4,1,1,1,111,1.0
13060,254,1,307.53000000000003,1,1,2,112,1.3333333333333333
13061,72,1,248.61,3,1,1,311,1.6666666666666667
13062,191,1,346.98,1,1,2,112,1.3333333333333333
13064,13,4,1105.59,5,4,4,544,4.333333333333333
13065,373,1,205.86,1,1,1,111,1.0
13066,24,2,470.8,4,2,2,422,2.6666666666666665
13067,82,1,115.46000000000001,2,1,1,211,1.3333333333333333
13068,10,2,344.0,5,2,2,522,3.0
13069,1,24,4431.44,5,5,5,555,5.0
13070,192,1,228.8,1,1,1,111,1.0
13072,267,1,177.15,1,1,1,111,1.0
13075,130,1,919.61,2,1,3,213,2.0
13077,1,4,728.02,5,4,3,543,4.0
13078,3,26,12627.94,5,5,5,555,5.0
13079,4,5,220.10000000000002,5,4,1,541,3.3333333333333335
13080,179,1,58.08,2,1,1,211,1.3333333333333333
13081,12,11,28337.38,5,5,5,555,5.0
13082,126,9,3613.63,2,5,5,255,4.0
13083,4,2,303.75,5,2,2,522,3.0
13085,158,2,416.08,2,2,2,222,2.0
13089,3,97,58762.08,5,5,5,555,5.0
13090,9,14,8910.82,5,5,5,555,5.0
13091,28,1,345.82,4,1,2,412,2.3333333333333335
13092,71,5,477.83,3,4,2,342,3.0
13093,276,8,7832.47,1,5,5,155,3.6666666666666665
13094,21,12,1927.3200000000002,4,5,4,454,4.333333333333333
13095,71,1,74.39999999999999,3,1,1,311,1.6666666666666667
13097,33,10,6003.22,4,5,5,455,4.666666666666667
13098,1,28,28882.44,5,5,5,555,5.0
13099,99,1,207.36,2,1,1,211,1.3333333333333333
13101,234,1,101.19,1,1,1,111,1.0
13102,1,24,6424.09,5,5,5,555,5.0
13103,40,1,243.94,3,1,1,311,1.6666666666666667
13104,3,6,1098.48,5,5,4,554,4.666666666666667
13106,133,1,76.5,2,1,1,211,1.3333333333333333
13107,44,4,1531.6200000000001,3,4,4,344,3.6666666666666665
13108,373,1,350.06,1,1,2,112,1.3333333333333333
13109,60,2,786.54,3,2,3,323,2.6666666666666665
13110,31,7,1488.67,4,5,4,454,4.333333333333333
13113,1,24,12245.960000000001,5,5,5,555,5.0
13115,12,4,2294.78,5,4,5,545,4.666666666666667
13116,138,1,501.14,2,1,3,213,2.0
13117,22,8,984.91,4,5,4,454,4.333333333333333
13118,20,5,1197.81,4,4,4,444,4.0
13120,239,1,30.6,1,1,1,111,1.0
13121,269,1,283.73,1,1,2,112,1.3333333333333333
13122,94,2,922.39,2,2,3,223,2.3333333333333335
13124,90,3,3756.33,2,3,5,235,3.3333333333333335
13126,5,8,2099.64,5,5,5,555,5.0
13127,78,1,259.17,2,1,2,212,1.6666666666666667
13130,94,1,64.0,2,1,1,211,1.3333333333333333
13131,23,3,1073.3,4,3,4,434,3.6666666666666665
13132,262,1,77.3,1,1,1,111,1.0
13133,274,2,109.8,1,2,1,121,1.3333333333333333
13134,86,4,1793.58,2,4,4,244,3.3333333333333335
13135,197,1,3096.0,1,1,5,115,2.3333333333333335
13136,56,5,2607.61,3,4,5,345,4.0
13137,11,8,3603.29,5,5,5,555,5.0
13138,22,6,962.39,4,5,4,454,4.333333333333333
13139,16,7,5064.94,4,5,5,455,4.666666666666667
13140,108,3,422.47,2,3,2,232,2.3333333333333335
13141,85,5,2388.75,2,4,5,245,3.6666666666666665
13142,19,1,307.09000000000003,4,1,2,412,2.3333333333333335
13144,333,1,110.95,1,1,1,111,1.0
13145,40,4,618.52,3,4,3,343,3.3333333333333335
13146,26,1,228.91,4,1,1,411,2.0
13147,10,4,712.8,5,4,3,543,4.0
13148,29,12,3683.26,4,5,5,455,4.666666666666667
13149,14,4,1676.06,4,4,4,444,4.0
13151,296,1,1257.8700000000001,1,1,4,114,2.0
13153,6,1,486.22,5,1,2,512,2.6666666666666665
13155,33,4,971.76,4,4,4,444,4.0
13157,49,4,1741.22,3,4,4,344,3.6666666666666665
13158,95,4,1201.06,2,4,4,244,3.3333333333333335
13159,9,4,1429.35,5,4,4,544,4.333333333333333
13160,22,1,91.8,4,1,1,411,2.0
13161,313,1,112.75,1,1,1,111,1.0
13162,122,4,1688.29,2,4,4,244,3.3333333333333335
13165,46,2,1021.48,3,2,4,324,3.0
13166,283,1,417.2,1,1,2,112,1.3333333333333333
13167,19,4,791.33,4,4,3,443,3.6666666666666665
13168,36,4,1299.59,3,4,4,344,3.6666666666666665
13169,64,2,712.88,3,2,3,323,2.6666666666666665
13170,27,1,108.81,4,1,1,411,2.0
13171,22,3,468.41,4,3,2,432,3.0
13173,4,2,353.65000000000003,5,2,2,522,3.0
13174,16,3,2742.82,4,3,5,435,4.0
13176,46,1,481.49,3,1,2,312,2.0
13177,65,1,282.45,3,1,2,312,2.0
13178,26,11,5725.47,4,5,5,455,4.666666666666667
13182,45,1,121.18,3,1,1,311,1.6666666666666667
13183,8,9,3957.78,5,5,5,555,5.0
13184,15,10,1668.95,4,5,4,454,4.333333333333333
13185,268,1,71.4,1,1,1,111,1.0
13186,40,3,1575.89,3,3,4,334,3.3333333333333335
13187,337,1,236.02,1,1,1,111,1.0
13188,11,1,114.6,5,1,1,511,2.3333333333333335
13189,19,2,260.68,4,2,2,422,2.6666666666666665
13192,95,2,911.94,2,2,3,223,2.3333333333333335
13193,61,1,112.08,3,1,1,311,1.6666666666666667
13194,136,1,60.7,2,1,1,211,1.3333333333333333
13196,11,4,1797.78,5,4,4,544,4.333333333333333
13198,10,6,3401.2400000000002,5,5,5,555,5.0
13199,4,38,9817.12,5,5,5,555,5.0
13200,19,4,870.09,4,4,3,443,3.6666666666666665
13203,10,4,869.46,5,4,3,543,4.0
13207,15,2,250.26000000000002,4,2,2,422,2.6666666666666665
13208,59,6,1217.65,3,5,4,354,4.0
13209,30,8,5891.61,4,5,5,455,4.666666666666667
13210,94,1,353.48,2,1,2,212,1.6666666666666667
13211,10,3,1095.42,5,3,4,534,4.0
13212,20,3,786.83,4,3,3,433,3.3333333333333335
13213,57,5,1520.58,3,4,4,344,3.6666666666666665
13216,268,1,333.74,1,1,2,112,1.3333333333333333
13217,122,3,533.98,2,3,3,233,2.6666666666666665
13218,127,1,62.63999999999999,2,1,1,211,1.3333333333333333
13220,78,4,819.2900000000001,2,4,3,243,3.0
13221,240,2,847.41,1,2,3,123,2.0
13223,200,2,163.2,1,2,1,121,1.3333333333333333
13224,60,2,2155.95,3,2,5,325,3.3333333333333335
13225,3,7,6463.84,5,5,5,555,5.0
13226,273,1,108.21000000000001,1,1,1,111,1.0
13227,202,1,257.7,1,1,2,112,1.3333333333333333
13228,81,1,358.0,2,1,2,212,1.6666666666666667
13229,226,1,160.95,1,1,1,111,1.0
13230,4,14,2755.63,5,5,5,555,5.0
13232,13,7,1328.35,5,5,4,554,4.666666666666667
13233,74,2,605.12,2,2,3,223,2.3333333333333335
13235,212,1,1031.07,1,1,4,114,2.0
13236,25,2,744.85,4,2,3,423,3.0
13238,17,4,700.73,4,4,3,443,3.6666666666666665
13239,262,1,329.56,1,1,2,112,1.3333333333333333
13240,96,4,663.65,2,4,3,243,3.0
13242,112,3,270.40000000000003,2,3,2,232,2.3333333333333335
13243,203,1,585.12,1,1,3,113,1.6666666666666667
13244,93,1,121.74000000000001,2,1,1,211,1.3333333333333333
13245,51,1,430.5,3,1,2,312,2.0
13246,18,6,1961.52,4,5,4,454,4.333333333333333
13247,18,4,501.12,4,4,3,443,3.6666666666666665
13248,125,2,465.68,2,2,2,222,2.0
13249,92,3,711.41,2,3,3,233,2.6666666666666665
13253,157,2,1030.4,2,2,4,224,2.6666666666666665
13255,9,2,399.51,5,2,2,522,3.0
13258,12,3,672.83,5,3,3,533,3.6666666666666665
13259,62,1,283.18,3,1,2,312,2.0
13260,61,1,557.62,3,1,3,313,2.3333333333333335
13261,269,2,944.1,1,2,4,124,2.3333333333333335
13262,263,1,200.29,1,1,1,111,1.0
13263,1,35,7436.93,5,5,5,555,5.0
13265,53,5,2092.66,3,4,5,345,4.0
13266,11,12,3834.2599999999998,5,5,5,555,5.0
13267,3,19,4521.49,5,5,5,555,5.0
13268,18,11,3174.75,4,5,5,455,4.666666666666667
13269,1,15,5343.28,5,5,5,555,5.0
13270,366,1,590.0,1,1,3,113,1.6666666666666667
13271,37,1,211.49,3,1,1,311,1.6666666666666667
13272,31,2,276.56,4,2,2,422,2.6666666666666665
13273,113,1,138.98,2,1,1,211,1.3333333333333333
13276,64,2,590.9300000000001,3,2,3,323,2.6666666666666665
13277,16,4,258.4,4,4,2,442,3.3333333333333335
13278,41,1,542.73,3,1,3,313,2.3333333333333335
13279,78,1,137.75,2,1,1,211,1.3333333333333333
13280,122,3,798.46,2,3,3,233,2.6666666666666665
13282,18,3,1132.14,4,3,4,434,3.6666666666666665
13283,60,2,93.66,3,2,1,321,2.0
13284,331,1,201.19,1,1,1,111,1.0
13285,23,4,2709.12,4,4,5,445,4.333333333333333
13291,156,1,361.11,2,1,2,212,1.6666666666666667
13292,39,2,578.9399999999999,3,2,3,323,2.6666666666666665
13294,190,2,873.74,1,2,3,123,2.0
13295,360,1,201.20000000000002,1,1,1,111,1.0
13296,137,1,87.4,2,1,1,211,1.3333333333333333
13297,8,4,2089.85,5,4,5,545,4.666666666666667
13298,1,1,360.0,5,1,2,512,2.6666666666666665
13299,268,1,142.5,1,1,1,111,1.0
13300,169,1,371.89,2,1,2,212,1.6666666666666667
13301,104,4,618.09,2,4,3,243,3.0
13302,155,1,63.75,2,1,1,211,1.3333333333333333
13304,351,1,300.42,1,1,2,112,1.3333333333333333
13305,4,10,2000.86,5,5,4,554,4.666666666666667
13307,120,1,15.0,2,1,1,211,1.3333333333333333
13308,23,3,1385.51,4,3,4,434,3.6666666666666665
13309,7,5,1456.79,5,4,4,544,4.333333333333333
13310,28,3,1132.03,4,3,4,434,3.6666666666666665
13311,4,2,598.57,5,2,3,523,3.3333333333333335
13313,22,5,1555.3200000000002,4,4,4,444,4.0
13314,2,3,775.94,5,3,3,533,3.6666666666666665
13316,37,4,5732.93,3,4,5,345,4.0
13317,66,6,2273.68,3,5,5,355,4.333333333333333
13318,1,3,640.76,5,3,3,533,3.6666666666666665
13319,5,26,10845.550000000001,5,5,5,555,5.0
13320,78,4,1532.2,2,4,4,244,3.3333333333333335
13321,72,2,567.36,3,2,3,323,2.6666666666666665
13322,17,1,199.48000000000002,4,1,1,411,2.0
13323,3,5,787.85,5,4,3,543,4.0
13324,36,10,7121.95,3,5,5,355,4.333333333333333
13325,82,1,675.3,2,1,3,213,2.0
13327,39,8,3627.77,3,5,5,355,4.333333333333333
13328,316,1,1308.48,1,1,4,114,2.0
13329,32,2,789.0,4,2,3,423,3.0
13330,93,3,1140.93,2,3,4,234,3.0
13332,14,1,350.9,4,1,2,412,2.3333333333333335
13334,82,3,3502.32,2,3,5,235,3.3333333333333335
13336,77,1,795.12,2,1,3,213,2.0
13338,158,1,487.02,2,1,2,212,1.6666666666666667
13339,201,1,860.12,1,1,3,113,1.6666666666666667
13340,45,7,10736.48,3,5,5,355,4.333333333333333
13341,261,1,775.85,1,1,3,113,1.6666666666666667
13343,178,1,353.43,2,1,2,212,1.6666666666666667
13344,68,3,2511.69,3,3,5,335,3.6666666666666665
13345,288,1,389.5,1,1,2,112,1.3333333333333333
13347,70,1,341.35999999999996,3,1,2,312,2.0
13348,64,1,233.76000000000002,3,1,1,311,1.6666666666666667
13349,11,1,247.32,5,1,1,511,2.3333333333333335
13350,16,2,979.12,4,2,4,424,3.3333333333333335
13351,66,1,373.94,3,1,2,312,2.0
13352,60,1,397.97999999999996,3,1,2,312,2.0
13354,71,1,743.53,3,1,3,313,2.3333333333333335
13355,122,1,674.7,2,1,3,213,2.0
13356,80,1,768.24,2,1,3,213,2.0
13357,257,1,609.4,1,1,3,113,1.6666666666666667
13358,269,1,439.03,1,1,2,112,1.3333333333333333
13359,64,1,439.56,3,1,2,312,2.0
13362,9,4,3090.7400000000002,5,4,5,545,4.666666666666667
13363,18,2,992.5,4,2,4,424,3.3333333333333335
13364,71,1,134.96,3,1,1,311,1.6666666666666667
13365,34,2,2225.37,3,2,5,325,3.3333333333333335
13366,50,1,56.16,3,1,1,311,1.6666666666666667
13368,257,2,623.4,1,2,3,123,2.0
13369,366,1,308.28000000000003,1,1,2,112,1.3333333333333333
13370,372,1,754.87,1,1,3,113,1.6666666666666667
13372,90,1,378.64,2,1,2,212,1.6666666666666667
13373,61,3,3312.25,3,3,5,335,3.6666666666666665
13375,89,1,778.65,2,1,3,213,2.0
13376,99,3,1019.76,2,3,4,234,3.0
13379,26,3,572.56,4,3,3,433,3.3333333333333335
13381,32,6,3639.31,4,5,5,455,4.666666666666667
13382,281,1,222.99,1,1,1,111,1.0
13384,31,7,4151.93,4,5,5,455,4.666666666666667
13385,330,1,534.57,1,1,3,113,1.6666666666666667
13388,131,2,677.1,2,2,3,223,2.3333333333333335
13389,11,3,797.96,5,3,3,533,3.6666666666666665
13390,75,1,544.08,2,1,3,213,2.0
13391,204,1,59.8,1,1,1,111,1.0
13394,2,8,2520.02,5,5,5,555,5.0
13395,185,1,307.72,1,1,2,112,1.3333333333333333
13396,29,2,1360.99,4,2,4,424,3.3333333333333335
13397,73,5,1544.13,2,4,4,244,3.3333333333333335
13398,192,1,457.34,1,1,2,112,1.3333333333333333
13402,127,2,621.23,2,2,3,223,2.3333333333333335
13403,18,1,75.0,4,1,1,411,2.0
13404,1,2,252.49,5,2,2,522,3.0
13405,74,3,572.451,2,3,3,233,2.6666666666666665
13408,2,62,28117.04,5,5,5,555,5.0
13410,24,5,1003.06,4,4,4,444,4.0
13411,107,1,213.55,2,1,1,211,1.3333333333333333
13414,134,3,1390.5,2,3,4,234,3.0
13416,44,2,712.5,3,2,3,323,2.6666666666666665
13417,5,2,640.83,5,2,3,523,3.3333333333333335
13418,12,18,6127.43,5,5,5,555,5.0
13419,64,1,221.06,3,1,1,311,1.6666666666666667
13420,150,2,159.85,2,2,1,221,1.6666666666666667
13421,40,2,1833.71,3,2,4,324,3.0
13422,64,1,2626.3,3,1,5,315,3.0
13425,108,3,1624.21,2,3,4,234,3.0
13426,1,10,3641.32,5,5,5,555,5.0
13427,19,3,582.6,4,3,3,433,3.3333333333333335
13428,10,1,201.78,5,1,1,511,2.3333333333333335
13429,11,4,1006.8,5,4,4,544,4.333333333333333
13430,19,2,679.4499999999999,4,2,3,423,3.0
13431,67,2,1269.1,3,2,4,324,3.0
13434,74,2,534.24,2,2,3,223,2.3333333333333335
13435,5,7,3809.89,5,5,5,555,5.0
13436,2,1,196.89,5,1,1,511,2.3333333333333335
13437,14,7,3408.06,4,5,5,455,4.666666666666667
13439,255,1,283.71,1,1,2,112,1.3333333333333333
13441,92,1,296.64,2,1,2,212,1.6666666666666667
13447,23,3,1129.14,4,3,4,434,3.6666666666666665
13448,17,6,3534.69,4,5,5,455,4.666666666666667
13449,24,1,291.88,4,1,2,412,2.3333333333333335
13450,27,6,2043.72,4,5,4,454,4.333333333333333
13451,26,5,2898.2599999999998,4,4,5,445,4.333333333333333
13452,259,2,590.0,1,2,3,123,2.0
13453,166,2,356.97999999999996,2,2,2,222,2.0
13455,25,2,1058.34,4,2,4,424,3.3333333333333335
13456,18,6,1766.72,4,5,4,454,4.333333333333333
13458,7,14,9646.57,5,5,5,555,5.0
13460,29,2,183.44,4,2,1,421,2.3333333333333335
13461,39,3,1445.0,3,3,4,334,3.3333333333333335
13462,253,1,151.5,1,1,1,111,1.0
13464,58,1,674.68,3,1,3,313,2.3333333333333335
13466,184,1,307.90000000000003,1,1,2,112,1.3333333333333333
13467,11,2,1071.91,5,2,4,524,3.6666666666666665
13468,2,37,5704.97,5,5,5,555,5.0
13470,99,2,165.0,2,2,1,221,1.6666666666666667
13471,1,4,2501.84,5,4,5,545,4.666666666666667
13473,61,2,422.64,3,2,2,322,2.3333333333333335
13474,236,1,226.84,1,1,1,111,1.0
13475,191,4,1431.78,1,4,4,144,3.0
13476,179,2,1238.47,2,2,4,224,2.6666666666666665
13477,38,6,1454.58,3,5,4,354,4.0
13479,201,2,300.95,1,2,2,122,1.6666666666666667
13481,46,5,1804.56,3,4,4,344,3.6666666666666665
13482,232,1,184.64,1,1,1,111,1.0
13483,66,1,140.34,3,1,1,311,1.6666666666666667
13484,241,1,313.8,1,1,2,112,1.3333333333333333
13485,233,1,454.24,1,1,2,112,1.3333333333333333
13486,78,3,1122.41,2,3,4,234,3.0
13487,58,3,575.4,3,3,3,333,3.0
13488,17,13,8968.31,4,5,5,455,4.666666666666667
13489,105,4,449.52,2,4,2,242,2.6666666666666665
13491,52,10,1215.82,3,5,4,354,4.0
13492,136,3,1269.84,2,3,4,234,3.0
13493,275,2,618.63,1,2,3,123,2.0
13494,312,1,316.26000000000005,1,1,2,112,1.3333333333333333
13495,8,5,2044.87,5,4,4,544,4.333333333333333
13496,11,2,653.33,5,2,3,523,3.3333333333333335
13497,283,2,348.05,1,2,2,122,1.6666666666666667
13499,18,5,1159.1100000000001,4,4,4,444,4.0
13500,23,3,1166.77,4,3,4,434,3.6666666666666665
13501,288,1,1340.32,1,1,4,114,2.0
13502,17,3,292.0,4,3,2,432,3.0
13503,71,1,216.85,3,1,1,311,1.6666666666666667
13504,64,1,295.93,3,1,2,312,2.0
13505,73,4,4393.63,2,4,5,245,3.6666666666666665
13506,316,2,458.52,1,2,2,122,1.6666666666666667
13507,3,4,2479.16,5,4,5,545,4.666666666666667
13508,244,1,110.97,1,1,1,111,1.0
13509,9,7,979.72,5,5,4,554,4.666666666666667
13510,1,4,1791.56,5,4,4,544,4.333333333333333
13512,261,1,251.21,1,1,2,112,1.3333333333333333
13513,127,1,205.1,2,1,1,211,1.3333333333333333
13514,74,1,152.20000000000002,2,1,1,211,1.3333333333333333
13515,73,4,891.12,2,4,3,243,3.0
13516,21,3,1389.41,4,3,4,434,3.6666666666666665
13517,60,3,2128.42,3,3,5,335,3.6666666666666665
13518,86,1,627.16,2,1,3,213,2.0
13519,78,1,122.75,2,1,1,211,1.3333333333333333
13520,59,6,3624.35,3,5,5,355,4.333333333333333
13521,1,3,1071.73,5,3,4,534,4.0
13522,30,1,125.80000000000001,4,1,1,411,2.0
13523,33,5,3964.88,4,4,5,445,4.333333333333333
13524,41,5,680.1800000000001,3,4,3,343,3.3333333333333335
13525,15,2,628.78,4,2,3,423,3.0
13527,34,7,2242.36,3,5,5,355,4.333333333333333
13529,79,2,307.76,2,2,2,222,2.0
13531,205,2,483.8,1,2,2,122,1.6666666666666667
13532,34,1,210.31,3,1,1,311,1.6666666666666667
13533,183,3,269.09,1,3,2,132,2.0
13534,2,25,5870.08,5,5,5,555,5.0
13536,1,7,3444.39,5,5,5,555,5.0
13538,43,7,1280.85,3,5,4,354,4.0
13539,86,3,631.34,2,3,3,233,2.6666666666666665
13544,40,2,276.06,3,2,2,322,2.3333333333333335
13546,12,3,621.09,5,3,3,533,3.6666666666666665
13548,96,2,678.16,2,2,3,223,2.3333333333333335
13549,26,7,918.2,4,5,3,453,4.0
13551,319,1,91.80000000000001,1,1,1,111,1.0
13552,66,12,3740.07,3,5,5,355,4.333333333333333
13555,74,4,4098.88,2,4,5,245,3.6666666666666665
13557,28,2,584.0600000000001,4,2,3,423,3.0
13558,6,4,594.52,5,4,3,543,4.0
13560,7,1,171.42000000000002,5,1,1,511,2.3333333333333335
13561,216,1,141.85999999999999,1,1,1,111,1.0
13562,82,3,1799.33,2,3,4,234,3.0
13563,84,2,777.53,2,2,3,223,2.3333333333333335
13564,144,3,1724.67,2,3,4,234,3.0
13565,19,2,240.22,4,2,1,421,2.3333333333333335
13566,41,2,856.84,3,2,3,323,2.6666666666666665
13568,173,1,187.05,2,1,1,211,1.3333333333333333
13569,17,2,338.62,4,2,2,422,2.6666666666666665
13570,243,1,239.49,1,1,1,111,1.0
13571,13,12,2088.94,5,5,5,555,5.0
13572,206,1,1384.25,1,1,4,114,2.0
13573,50,2,290.25,3,2,2,322,2.3333333333333335
13575,23,5,732.0699999999999,4,4,3,443,3.6666666666666665
13576,10,18,6717.34,5,5,5,555,5.0
13577,25,4,1687.6000000000001,4,4,4,444,4.0
13579,15,2,467.04,4,2,2,422,2.6666666666666665
13581,309,1,118.0,1,1,1,111,1.0
13583,156,1,781.03,2,1,3,213,2.0
13584,307,1,142.4,1,1,1,111,1.0
13587,64,1,712.4,3,1,3,313,2.3333333333333335
13588,16,9,2478.95,4,5,5,455,4.666666666666667
13589,15,2,379.65,4,2,2,422,2.6666666666666665
13590,11,6,1981.92,5,5,4,554,4.666666666666667
13591,65,3,1117.13,3,3,4,334,3.3333333333333335
13592,36,4,247.95999999999998,3,4,1,341,2.6666666666666665
13593,108,5,2011.88,2,4,4,244,3.3333333333333335
13594,53,1,396.97,3,1,2,312,2.0
13596,6,2,664.11,5,2,3,523,3.3333333333333335
13598,47,1,160.04,3,1,1,311,1.6666666666666667
13599,1,21,5149.92,5,5,5,555,5.0
13600,312,1,219.52,1,1,1,111,1.0
13601,45,2,693.32,3,2,3,323,2.6666666666666665
13602,65,1,428.89,3,1,2,312,2.0
13603,26,1,164.34,4,1,1,411,2.0
13606,29,3,276.75,4,3,2,432,3.0
13607,40,1,675.51,3,1,3,313,2.3333333333333335
13610,12,7,1082.33,5,5,4,554,4.666666666666667
13611,89,3,1154.4,2,3,4,234,3.0
13614,24,4,1585.46,4,4,4,444,4.0
13615,319,1,417.69,1,1,2,112,1.3333333333333333
13617,40,3,544.18,3,3,3,333,3.0
13618,174,1,177.34,2,1,1,211,1.3333333333333333
13621,117,1,213.85,2,1,1,211,1.3333333333333333
13623,31,5,727.74,4,4,3,443,3.6666666666666665
13626,253,1,257.23,1,1,2,112,1.3333333333333333
13627,59,5,1638.47,3,4,4,344,3.6666666666666665
13629,23,11,7792.36,4,5,5,455,4.666666666666667
13630,5,7,2031.78,5,5,4,554,4.666666666666667
13631,100,11,3070.42,2,5,5,255,4.0
13632,25,5,2118.93,4,4,5,445,4.333333333333333
13634,33,5,1547.36,4,4,4,444,4.0
13635,68,1,1071.03,3,1,4,314,2.6666666666666665
13636,37,5,949.12,3,4,4,344,3.6666666666666665
13637,52,3,804.3,3,3,3,333,3.0
13638,16,1,122.64,4,1,1,411,2.0
13639,74,1,1033.34,2,1,4,214,2.3333333333333335
13642,216,1,312.28,1,1,2,112,1.3333333333333333
13643,31,3,519.44,4,3,3,433,3.3333333333333335
13644,16,4,2624.26,4,4,5,445,4.333333333333333
13645,120,1,252.1,2,1,2,212,1.6666666666666667
13647,10,4,1648.1200000000001,5,4,4,544,4.333333333333333
13649,257,2,346.6,1,2,2,122,1.6666666666666667
13650,17,6,1836.3400000000001,4,5,4,454,4.333333333333333
13651,35,2,94.2,3,2,1,321,2.0
13652,46,3,1095.08,3,3,4,334,3.3333333333333335
13654,43,6,2707.33,3,5,5,355,4.333333333333333
13655,114,2,932.97,2,2,3,223,2.3333333333333335
13656,165,2,379.65,2,2,2,222,2.0
13657,11,2,382.14,5,2,2,522,3.0
13658,10,5,2639.17,5,4,5,545,4.666666666666667
13659,206,2,1563.0,1,2,4,124,2.3333333333333335
13662,86,3,881.26,2,3,3,233,2.6666666666666665
13663,179,1,189.47,2,1,1,211,1.3333333333333333
13666,60,3,84.65,3,3,1,331,2.3333333333333335
13667,149,1,299.05,2,1,2,212,1.6666666666666667
13668,3,21,6309.83,5,5,5,555,5.0
13669,51,2,218.55,3,2,1,321,2.0
13670,75,1,349.7,2,1,2,212,1.6666666666666667
13672,301,2,186.39000000000001,1,2,1,121,1.3333333333333333
13673,19,2,387.44,4,2,2,422,2.6666666666666665
13675,151,2,486.82000000000005,2,2,2,222,2.0
13678,152,1,232.6,2,1,1,211,1.3333333333333333
13680,1,4,3719.12,5,4,5,545,4.666666666666667
13681,18,4,827.83,4,4,3,443,3.6666666666666665
13682,187,1,59.5,1,1,1,111,1.0
13684,286,1,65.13,1,1,1,111,1.0
13685,3,7,3119.44,5,5,5,555,5.0
13686,183,1,72.0,1,1,1,111,1.0
13689,63,1,910.0,3,1,3,313,2.3333333333333335
13690,59,1,172.25,3,1,1,311,1.6666666666666667
13692,25,3,1488.32,4,3,4,434,3.6666666666666665
13694,4,50,65039.62,5,5,5,555,5.0
13695,31,15,2504.13,4,5,5,455,4.666666666666667
13697,39,1,151.29999999999998,3,1,1,311,1.6666666666666667
13699,155,1,308.58000000000004,2,1,2,212,1.6666666666666667
13700,26,10,2248.63,4,5,5,455,4.666666666666667
13703,318,1,99.5,1,1,1,111,1.0
13704,5,9,2308.06,5,5,5,555,5.0
13705,8,3,711.86,5,3,3,533,3.6666666666666665
13706,303,1,330.79,1,1,2,112,1.3333333333333333
13707,267,2,806.41,1,2,3,123,2.0
13708,271,1,285.33,1,1,2,112,1.3333333333333333
13709,4,13,6307.650000000001,5,5,5,555,5.0
13710,32,1,180.48,4,1,1,411,2.0
13711,219,2,252.06,1,2,2,122,1.6666666666666667
13712,247,1,228.84,1,1,1,111,1.0
13715,281,5,1077.39,1,4,4,144,3.0
13716,269,1,138.28,1,1,1,111,1.0
13717,32,6,1445.01,4,5,4,454,4.333333333333333
13718,246,2,306.55,1,2,2,122,1.6666666666666667
13719,15,5,1041.68,4,4,4,444,4.0
13720,117,4,799.9,2,4,3,243,3.0
13721,36,1,524.14,3,1,3,313,2.3333333333333335
13722,132,3,2375.41,2,3,5,235,3.3333333333333335
13723,217,1,199.85000000000002,1,1,1,111,1.0
13725,50,8,1980.56,3,5,4,354,4.0
13726,39,2,1079.66,3,2,4,324,3.0
13727,29,2,333.48,4,2,2,422,2.6666666666666665
13728,37,6,1016.14,3,5,4,354,4.0
13730,136,2,752.6,2,2,3,223,2.3333333333333335
13731,219,2,610.59,1,2,3,123,2.0
13732,28,1,491.86,4,1,3,413,2.6666666666666665
13735,25,4,2883.54,4,4,5,445,4.333333333333333
13736,5,2,729.8,5,2,3,523,3.3333333333333335
13737,200,1,339.59999999999997,1,1,2,112,1.3333333333333333
13739,18,1,216.9,4,1,1,411,2.0
13740,241,1,350.75,1,1,2,112,1.3333333333333333
13741,72,3,668.4300000000001,3,3,3,333,3.0
13742,17,12,3107.87,4,5,5,455,4.666666666666667
13743,3,7,1341.6,5,5,4,554,4.666666666666667
13744,95,2,1080.52,2,2,4,224,2.6666666666666665
